0.9973852038,0.0005087670,0.0002738223,0.0001517064,0.0000864180,0.0000833617,0.0000684159,0.0000631962,0.0000619641,0.0000597676
0.9478198886,0.0245441888,0.0028771858,0.0017114240,0.0015613025,0.0010563011,0.0010165296,0.0008210645,0.0005265764,0.0004937139
0.3323532045,0.1593015641,0.1316992491,0.0676075369,0.0478191897,0.0349498838,0.0191499889,0.0120964311,0.0102752764,0.0088885259
0.9572941661,0.0145425098,0.0085071344,0.0074703242,0.0032872327,0.0019369960,0.0012721703,0.0008680960,0.0005105074,0.0003920472
0.0998380035,0.0602846257,0.0436835140,0.0429341011,0.0357118733,0.0351543911,0.0282741617,0.0262334775,0.0230565723,0.0205602031
0.9562602043,0.0219830051,0.0033263047,0.0017430127,0.0008625959,0.0006901511,0.0006050050,0.0005141534,0.0004525713,0.0004195302
0.3614365757,0.3273926079,0.0754194483,0.0732399970,0.0216173083,0.0166317280,0.0112445774,0.0096512027,0.0076131867,0.0068022525
0.8989024758,0.0833096057,0.0107240863,0.0052981959,0.0004660494,0.0002328595,0.0001282910,0.0001273521,0.0001231286,0.0001165629
0.8922895789,0.0806185976,0.0136417402,0.0041368995,0.0020006609,0.0013238892,0.0010243998,0.0008591877,0.0007204234,0.0005899105
0.9669286609,0.0023942613,0.0023401035,0.0022570239,0.0019528591,0.0017549957,0.0015237272,0.0015007831,0.0011491752,0.0010265282
0.9904222488,0.0009721057,0.0003974026,0.0003933467,0.0003257270,0.0002760068,0.0002714954,0.0002672860,0.0002310253,0.0001719912
0.9982692003,0.0003052024,0.0002614087,0.0001460839,0.0001312737,0.0000629165,0.0000616098,0.0000521697,0.0000460835,0.0000421503
0.9841452241,0.0090293959,0.0007227837,0.0004425607,0.0002865901,0.0002860173,0.0002259521,0.0002178700,0.0001570699,0.0001486810
0.1122000515,0.0514288209,0.0486467890,0.0461234786,0.0340133421,0.0313893370,0.0221742075,0.0206835028,0.0163268838,0.0153520023
0.9513373375,0.0056726118,0.0030457501,0.0030026794,0.0027873032,0.0024870022,0.0018627424,0.0018307494,0.0018078613,0.0014201384
0.9040825963,0.0250589047,0.0117081692,0.0063302061,0.0030564540,0.0021787153,0.0019319087,0.0018012420,0.0015288866,0.0013767632
0.9524008632,0.0145379947,0.0092521468,0.0031551877,0.0029996387,0.0025693069,0.0021718794,0.0020448971,0.0012989828,0.0012500468
0.5846333504,0.0334433764,0.0189416129,0.0170137268,0.0152665554,0.0125335651,0.0092018191,0.0090003256,0.0077733784,0.0070368443
0.5784259439,0.2111249864,0.0630439520,0.0120244855,0.0093056457,0.0087584676,0.0069222576,0.0055240812,0.0048881355,0.0028610274
0.3300674558,0.0590419807,0.0269048493,0.0221816804,0.0187238269,0.0176214259,0.0151515687,0.0151077332,0.0142709455,0.0137680192
0.8728892803,0.0807029977,0.0109819258,0.0048348610,0.0022486788,0.0017242072,0.0016127959,0.0012856600,0.0011298315,0.0011143739
0.9184327126,0.0091985716,0.0062839813,0.0054058284,0.0039102817,0.0026234668,0.0025389157,0.0024365804,0.0023915295,0.0022520775
0.9022476673,0.0174206924,0.0102848280,0.0085271783,0.0030018799,0.0028500075,0.0027312886,0.0024368041,0.0020954781,0.0018878530
0.9906631708,0.0010449780,0.0005202201,0.0003519263,0.0003430067,0.0003386909,0.0003308704,0.0002913240,0.0002907287,0.0002800743
0.9791569710,0.0018040900,0.0005478337,0.0005005276,0.0004656907,0.0004491478,0.0003981662,0.0003648958,0.0003548599,0.0003510253
0.9944181442,0.0023221953,0.0005436786,0.0003486811,0.0003035013,0.0002150507,0.0001669949,0.0000987341,0.0000800293,0.0000583149
0.1952385008,0.1075488999,0.0951401219,0.0452274084,0.0347215272,0.0289904866,0.0269930474,0.0216536261,0.0136551550,0.0130751757
0.9999927282,0.0000072863,0.0000000001,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.6132059693,0.2440449148,0.0357626826,0.0323066115,0.0181516856,0.0127166985,0.0059729652,0.0033985658,0.0032488129,0.0028018670
