0.0011932696,0.0010483884,0.0010088393,0.0010016812,0.0009835314,0.0009758163,0.0009178256,0.0009133127,0.0009017601,0.0008589822
0.0013568555,0.0011728492,0.0011358407,0.0011199731,0.0010838952,0.0010784786,0.0010069284,0.0009971675,0.0009861242,0.0009221066
0.0012102079,0.0010886411,0.0010806904,0.0010352102,0.0009984939,0.0009699726,0.0009635463,0.0009391020,0.0009334116,0.0008855236
0.0011526719,0.0010795309,0.0010558175,0.0009995826,0.0009742938,0.0009632937,0.0009185612,0.0009142881,0.0009096257,0.0008689004
0.0011001647,0.0009836495,0.0009553370,0.0009521435,0.0009130524,0.0009079165,0.0008826556,0.0008774588,0.0008644045,0.0008286649
0.0009858481,0.0009718760,0.0009502453,0.0009423116,0.0008857142,0.0008800587,0.0008700805,0.0008497688,0.0008463967,0.0008431579
0.0013472711,0.0011984087,0.0011901470,0.0011351263,0.0010769429,0.0010661515,0.0010611846,0.0010187309,0.0010092461,0.0009267958
0.0010883717,0.0009687163,0.0009382084,0.0009222440,0.0009130432,0.0009078967,0.0008663045,0.0008574725,0.0008484053,0.0008180971
0.0010567801,0.0009885979,0.0009469495,0.0009420377,0.0009245083,0.0009119360,0.0008652838,0.0008484751,0.0008326503,0.0008238605
0.0012036262,0.0010636596,0.0010251073,0.0010208907,0.0009848834,0.0009823451,0.0009271713,0.0009263004,0.0009164545,0.0008675966
0.0011061219,0.0009849761,0.0009511940,0.0009385209,0.0009255729,0.0009211444,0.0008769814,0.0008699209,0.0008596212,0.0008245399
0.0011421539,0.0010181143,0.0009842792,0.0009789781,0.0009424684,0.0009385766,0.0008993690,0.0008950199,0.0008844663,0.0008442382
0.0011376572,0.0010067428,0.0009740755,0.0009590517,0.0009451774,0.0009381560,0.0008904379,0.0008849039,0.0008755497,0.0008379374
0.0011942284,0.0011729033,0.0011053820,0.0010702836,0.0009931239,0.0009703656,0.0009505558,0.0009466027,0.0009357773,0.0009258037
0.0010855449,0.0009704016,0.0009382903,0.0009212250,0.0009114855,0.0009075729,0.0008650692,0.0008561743,0.0008487270,0.0008175633
0.0027495082,0.0026751093,0.0021850751,0.0020350209,0.0018837166,0.0018704727,0.0017572570,0.0015795305,0.0015303022,0.0015174086
0.0013904672,0.0012035702,0.0011751783,0.0011462430,0.0011027181,0.0011014416,0.0010320798,0.0010137775,0.0010090269,0.0009399846
0.0012973923,0.0011512676,0.0011432363,0.0011017475,0.0010259422,0.0010250936,0.0010141731,0.0009877023,0.0009662099,0.0009196749
0.0010606456,0.0009524296,0.0009238053,0.0009050588,0.0008915803,0.0008910585,0.0008541021,0.0008440669,0.0008376357,0.0008103771
0.0019566410,0.0015896421,0.0015834004,0.0014736017,0.0014312845,0.0014125243,0.0013158052,0.0012415630,0.0012382250,0.0010999249
0.0009907702,0.0009056765,0.0009018252,0.0008898520,0.0008610996,0.0008549375,0.0008320584,0.0008219827,0.0008064504,0.0007969915
0.0010795700,0.0009655689,0.0009342075,0.0009175579,0.0009068717,0.0009040973,0.0008629473,0.0008539935,0.0008457434,0.0008147556
0.0011834619,0.0010407813,0.0010021164,0.0009944593,0.0009758743,0.0009685426,0.0009124268,0.0009084731,0.0008963054,0.0008553108
0.0014183037,0.0012222154,0.0011939121,0.0011702027,0.0011081256,0.0011077153,0.0010521997,0.0010239156,0.0010223143,0.0009471563
0.0072418838,0.0070877397,0.0065278797,0.0054269065,0.0050587095,0.0046157567,0.0043313596,0.0030239334,0.0029326044,0.0028684817
0.0011174674,0.0009920263,0.0009585849,0.0009439072,0.0009335362,0.0009274609,0.0008798259,0.0008716296,0.0008639627,0.0008294421
0.0012054415,0.0010550013,0.0010189930,0.0010097424,0.0009884003,0.0009793190,0.0009219954,0.0009193299,0.0009088581,0.0008653092
0.0012091494,0.0011487151,0.0010802484,0.0010446961,0.0010431301,0.0009876195,0.0009543111,0.0009535074,0.0009359767,0.0008822213
0.0011084683,0.0009936574,0.0009587312,0.0009514978,0.0009230792,0.0009175562,0.0008783626,0.0008779616,0.0008669245,0.0008312736
0.0011153278,0.0009973734,0.0009844552,0.0009737555,0.0009184250,0.0009137479,0.0009027213,0.0008919109,0.0008896432,0.0008403541
0.0059905890,0.0051354142,0.0049111131,0.0038353265,0.0037662201,0.0037656717,0.0033297893,0.0025877433,0.0023624136,0.0023090616
0.0013481973,0.0011906775,0.0011819844,0.0011286646,0.0010847637,0.0010654515,0.0010400785,0.0010054044,0.0010026199,0.0009358993
0.0052196467,0.0045847842,0.0040891985,0.0040387856,0.0036735171,0.0035250168,0.0030736600,0.0023290804,0.0022059111,0.0021956547
0.0011017488,0.0010145820,0.0010013244,0.0009721571,0.0009457418,0.0009105527,0.0009003822,0.0008954265,0.0008690128,0.0008476549
0.0016730109,0.0013933603,0.0013743785,0.0013069997,0.0012730499,0.0012640721,0.0011680806,0.0011313824,0.0011261004,0.0010237707
0.0011634473,0.0010371458,0.0010024752,0.0010012444,0.0009578055,0.0009507342,0.0009148294,0.0009086541,0.0008976572,0.0008546605
0.0011560532,0.0010244939,0.0010234924,0.0009994535,0.0009446319,0.0009333978,0.0009327317,0.0009128557,0.0009030274,0.0008502306
0.0011527969,0.0010198428,0.0009828253,0.0009729282,0.0009561881,0.0009506412,0.0008990280,0.0008941144,0.0008827842,0.0008431763
0.0011984078,0.0010496847,0.0010137392,0.0010040398,0.0009853552,0.0009764868,0.0009192670,0.0009155120,0.0009041569,0.0008611145
0.0010839977,0.0009856544,0.0009832421,0.0009623909,0.0009258697,0.0009049481,0.0008785348,0.0008772537,0.0008674170,0.0008431186
0.0011152950,0.0009924694,0.0009573795,0.0009432201,0.0009321249,0.0009266295,0.0008792802,0.0008719246,0.0008636129,0.0008279120
0.0015976242,0.0013359525,0.0013062889,0.0012704512,0.0012254945,0.0012090442,0.0011264982,0.0010953348,0.0010929430,0.0009993305
0.0012832219,0.0011225804,0.0010843520,0.0010755799,0.0010369653,0.0010347674,0.0009708364,0.0009629423,0.0009551298,0.0008984649
0.0013507345,0.0011742214,0.0011489780,0.0011227597,0.0010760351,0.0010706892,0.0010162186,0.0009969405,0.0009905422,0.0009249142
0.0010542123,0.0009460839,0.0009172297,0.0008963809,0.0008902012,0.0008867782,0.0008487804,0.0008372886,0.0008312329,0.0008058831
